0 18.225 -0.9366127891540528 34.50470995903015 0 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 40.2 -2.8326268463134765 672.7131042480469 20 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 48.475 -2.854315414428711 704.7738327980042 21 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 37.5 -3.3300718994140626 736.8298726081848 22 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 41.9375 -2.9374296875 768.5583744049072 23 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 55.1625 -3.1776165618896486 800.614999294281 24 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 45.425 -3.247983932495117 832.6871767044067 25 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 45.9625 -3.4204036712646486 864.764360666275 26 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 39.0875 -2.5374637603759767 896.4990336894989 27 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 51.5875 -3.7313777618408204 928.2263340950012 28 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 31.1625 -2.991753173828125 959.955148935318 29 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 24.9625 -3.360590850830078 991.6956441402435 30 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 48.125 -3.737634094238281 1023.4143905639648 31 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 49.6375 -3.2268075103759766 1055.1467492580414 32 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 48.7375 -3.872018524169922 1087.3032789230347 33 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 52.075 -3.901427017211914 1119.3954901695251 34 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 52.6125 -3.1074884338378905 1151.1441679000854 35 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 74.4875 -5.034688232421875 1183.2450959682465 36 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.875 -5.372072937011719 1215.361736536026 37 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.3625 -5.489582763671875 1247.0856246948242 38 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.0875 -5.4071181640625 1279.2026376724243 39 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.0125 -5.56575375366211 1311.3113067150116 40 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.325 -5.770999816894531 1343.0400121212006 41 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.275 -6.059577941894531 1375.1356315612793 42 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.2 -5.789442443847657 1406.8605988025665 43 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.975 -6.073383178710937 1438.6232314109802 44 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.9125 -6.252209045410156 1470.7555131912231 45 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.2625 -6.12348779296875 1502.4783945083618 46 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 75.75 -6.003556365966797 1534.2048227787018 47 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.2875 -6.227147979736328 1565.932324886322 48 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 72.2125 -5.765908172607422 1598.0255794525146 49 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.3375 -6.329777801513672 1630.1241948604584 50 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.65 -6.356267883300781 1662.2771797180176 51 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.125 -6.3395966796875 1694.3790605068207 52 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.4125 -6.245892730712891 1726.1018633842468 53 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.1625 -6.602684509277344 1758.2042047977448 54 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.7 -6.393571380615234 1790.3320631980896 55 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.5375 -6.766308868408204 1822.0574097633362 56 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 73.975 -6.785551300048828 1854.1690158843994 57 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 75.8625 -6.582255462646485 1885.8992722034454 58 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.4875 -6.619292602539063 1917.624793291092 59 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.7125 -6.510862579345703 1949.3431763648987 60 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.6625 -6.753572021484375 1981.0494537353516 61 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 75.8875 -6.8865806579589846 2012.751536846161 62 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.5875 -6.92937094116211 2044.861997127533 63 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.7875 -6.915526245117188 2076.9767694473267 64 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.975 -6.6538693237304685 2108.7212159633636 65 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.25 -7.175917419433594 2140.4338257312775 66 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.1625 -7.500010681152344 2172.1606595516205 67 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.075 -7.103029815673828 2203.8816106319427 68 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.95 -7.170962646484375 2235.980585336685 69 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.4625 -7.104694305419922 2268.0879578590393 70 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 74.4 -7.2598768310546875 2300.1781392097473 71 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 69.8125 -6.939364685058594 2331.8902204036713 72 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 76.8875 -6.871880859375 2363.978047847748 73 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 78.3375 -7.2744978942871095 2396.0792956352234 74 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 77.8875 -7.060087127685547 2428.1715528964996 75 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 70.7375 -6.858032196044922 2459.879754781723 76 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.175 -7.371412628173828 2491.990787267685 77 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.3875 -7.467757293701172 2524.079498767853 78 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.4 -7.461616577148438 2555.770145893097 79 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.5125 -7.4375784301757815 2587.8486359119415 80 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.85 -7.4185550537109375 2619.921586036682 81 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.725 -7.410805877685547 2651.6436035633087 82 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.825 -7.347042083740234 2683.694846391678 83 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1125 -7.378551055908203 2715.4041545391083 84 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.9875 -7.420408782958984 2747.5147070884705 85 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0875 -7.417571441650391 2779.5898168087006 86 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0125 -7.45507583618164 2811.2890515327454 87 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1625 -7.467771026611328 2842.9894967079163 88 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0625 -7.427589996337891 2875.0262763500214 89 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1625 -7.57307894897461 2906.7211689949036 90 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.7125 -7.4828935546875 2938.7992396354675 91 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.325 -7.400107055664063 2970.8776557445526 92 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.125 -7.501546203613281 3002.5734899044037 93 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.35 -7.555453918457031 3034.636748790741 94 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.4625 -7.47535726928711 3066.7491183280945 95 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.075 -7.467069549560547 3098.84503030777 96 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0875 -7.599351837158203 3130.944497823715 97 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.35 -7.512344848632813 3162.6300134658813 98 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2875 -7.559410766601562 3194.711410522461 99 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.8875 -7.51041293334961 3226.7985973358154 100 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0 -7.550735107421875 3258.8947145938873 101 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1 -7.417234436035156 3290.592542409897 102 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2125 -7.524587738037109 3322.286677837372 103 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0625 -7.504591003417969 3353.981150865555 104 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0625 -7.478957153320312 3386.0827255249023 105 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2375 -7.5170891418457035 3418.1715095043182 106 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2625 -7.506931365966797 3450.243037223816 107 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.05 -7.565204772949219 3482.314656972885 108 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 80.825 -7.443838409423828 3514.022932767868 109 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2625 -7.546351135253906 3545.728380203247 110 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0375 -7.548845977783203 3577.4157993793488 111 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.175 -7.569301361083984 3609.4768631458282 112 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.0625 -7.558855895996094 3641.555003643036 113 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.175 -7.652115905761719 3673.6342368125916 114 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2125 -7.487839721679688 3705.7240867614746 115 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.2625 -7.500773986816406 3737.4294426441193 116 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1125 -7.572044494628906 3769.4886524677277 117 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 81.1 -7.57507534790039 3801.575346469879 118 {'batch_size': 128, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
1 11.1625 0.10887734127044678 32.82682538032532 0 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.125 0.11474377107620239 65.63392853736877 1 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.275 0.11472332954406739 98.45730090141296 2 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.125 0.11659991073608399 131.2818558216095 3 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.125 0.11620947170257569 164.08578991889954 4 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.225 0.11424279642105102 196.9057960510254 5 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.25 0.11358389949798584 229.7342529296875 6 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.2875 0.11514893913269043 262.5640399456024 7 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.2625 0.11596656465530396 295.38313484191895 8 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.25 0.11196818494796754 328.2000114917755 9 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.3 0.1140066270828247 361.01770091056824 10 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.35 0.11248865699768067 393.83876180648804 11 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.125 0.11370311069488526 426.65533089637756 12 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.3375 0.11042547416687011 459.47786808013916 13 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.375 0.11224078750610351 492.305424451828 14 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.2875 0.10998573684692382 525.1259574890137 15 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 11.3125 0.11433374643325805 557.9547920227051 16 {'batch_size': 64, 'epochs': 145, 'learning_rate_init': 1.0015813955858972e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
