0 73.64 -0.4066470153808594 111.82539343833923 0 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 82.04 -3.229328466796875 5304.25571680069 45 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 95.08 -3.2564025390625 5411.954738140106 46 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 89.4 -3.785061962890625 5526.287081003189 47 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 95.72 -2.923314501953125 5644.566808462143 48 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 92.8 -2.680708740234375 5749.8264763355255 49 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 92.56 -2.498830419921875 5850.11264705658 50 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 90.12 -2.216921630859375 6022.397579669952 51 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 95.92 -2.80008017578125 6124.552975893021 52 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.28 -3.415137255859375 6229.712455272675 53 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.32 -3.382536181640625 6337.1375460624695 54 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.68 -3.46426435546875 6439.6928787231445 55 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.44 -3.47123544921875 6545.392041683197 56 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.64 -3.5260142578125 6649.836643695831 57 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.44 -3.52616376953125 6756.030586242676 58 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
0 97.4 -3.56850556640625 6859.427136898041 59 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
1 49.88 0.1414232177734375 129.21290850639343 0 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 49.84 0.14196829223632812 246.96270632743835 1 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 49.96 0.1426584259033203 359.0548448562622 2 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 50.64 0.14123734436035157 471.4980823993683 3 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 50.92 0.1415255340576172 579.2278740406036 4 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 51.44 0.14101124572753906 683.7904403209686 5 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 51.4 0.14090708923339842 793.1136219501495 6 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 51.76 0.14049018859863283 905.1128804683685 7 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 52.12 0.1399316162109375 1013.2818264961243 8 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 52.2 0.13765751647949218 1126.922836303711 9 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 52.2 0.13634910583496093 1234.6234209537506 10 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 52.36 0.13662453308105468 1399.3928744792938 11 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 53.48 0.1369475158691406 1737.7578332424164 12 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 53.48 0.13620424499511719 1897.7627923488617 13 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 53.76 0.1348581314086914 2145.187839269638 14 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 54.8 0.13539561462402344 2295.4278359413147 15 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 55.04 0.13573214721679688 2430.5978293418884 16 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 54.72 0.13707839965820312 2555.6778020858765 17 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 55.16 0.13470128479003907 2682.2728323936462 18 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.0 0.1315195281982422 2810.8329446315765 19 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 55.92 0.13637836303710937 2936.9883148670197 20 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 55.96 0.13277091369628907 3067.0807950496674 21 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.72 0.13231436157226562 3188.922828912735 22 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.48 0.13394817199707032 3309.9984152317047 23 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.92 0.13072330017089845 3428.7678055763245 24 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.12 0.13005919342041017 3541.2580075263977 25 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.96 0.13235798950195313 3655.9929172992706 26 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.96 0.13020222930908204 3898.087845802307 27 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.76 0.13270581970214843 4046.2084579467773 28 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.4 0.1300615921020508 4180.037890434265 29 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.72 0.1305276092529297 4306.558373212814 30 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.4 0.1293036605834961 4427.447824239731 31 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.36 0.12925231628417969 4542.477920293808 32 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 56.8 0.12863671417236328 4656.6578114032745 33 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.4 0.1290028762817383 4769.552857875824 34 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.2 0.1295636001586914 4888.682860136032 35 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.28 0.12730478973388673 4995.977819442749 36 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.4 0.12829637603759766 5108.972847700119 37 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.24 0.1281382614135742 5222.5878469944 38 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.32 0.1288513214111328 5334.427822113037 39 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.32 0.12949690551757811 5565.648600816727 40 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.48 0.1268596466064453 5725.907851934433 41 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.36 0.12634119567871094 5865.450192689896 42 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.76 0.12688038177490235 5992.637929439545 43 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 57.84 0.1268681381225586 6109.732888460159 44 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.04 0.12407888031005859 6227.917810201645 45 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.0 0.12584022674560547 6357.672998428345 46 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.36 0.12555687408447266 6478.698547363281 47 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.0 0.12615583648681641 6593.742879390717 48 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.4 0.12548483734130858 6701.837820768356 49 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.52 0.12477803649902344 6817.002862215042 50 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.72 0.12250509338378907 6928.557641506195 51 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.28 0.12460117950439453 7043.73281955719 52 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.2 0.12301063232421874 7225.1078951358795 53 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.84 0.12337918548583984 7423.672852516174 54 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.24 0.12137915344238281 7571.288902521133 55 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.04 0.12184138031005859 7726.627863407135 56 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.72 0.12288589019775391 7849.487929344177 57 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.04 0.12269099273681641 7974.962954759598 58 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.32 0.1224521499633789 8093.513118505478 59 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.32 0.12195264739990234 8215.94287610054 60 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 58.96 0.12089559326171875 8332.358982086182 61 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.0 0.12135632781982422 8447.99287700653 62 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.2 0.12147774353027344 8562.072871208191 63 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.28 0.12274859771728516 8678.587885856628 64 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.32 0.12269888153076172 8786.612879753113 65 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.28 0.12283480377197266 9010.227864027023 66 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.36 0.11955788879394531 9175.742882490158 67 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.28 0.11924715728759766 9319.362979888916 68 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.68 0.11913522644042969 9445.462506771088 69 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.6 0.11967270202636719 9569.497936487198 70 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.2 0.12003525085449218 9690.353366613388 71 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
1 59.68 0.11772127227783204 9809.137873649597 72 {'batch_size': 64, 'epochs': 73, 'learning_rate_init': 1.0013176560941263e-06, 'momentum': 0.30233257263183977, 'weight_decay': 3.863879405158735e-06}
2 56.28 -0.011218444633483886 170.1196632385254 0 {'batch_size': 8, 'epochs': 19, 'learning_rate_init': 0.04546784063337935, 'momentum': 0.947730611527878, 'weight_decay': 8.689532004962215e-05}
2 57.04 -0.006272551155090332 323.3844141960144 1 {'batch_size': 8, 'epochs': 19, 'learning_rate_init': 0.04546784063337935, 'momentum': 0.947730611527878, 'weight_decay': 8.689532004962215e-05}
